tweet_id,company,polaridade
1069904413014278144,VIA VAREJO,1
1039859843916546049,VIA VAREJO,1
1128632654499385345,VIA VAREJO,1
1126526227882311680,VIA VAREJO,1
1124262874073980928,VIA VAREJO,1
1124119525186732032,VIA VAREJO,1
1124117248535400448,VIA VAREJO,1
1121090987395305472,VIA VAREJO,-1
1121020105100603394,VIA VAREJO,-1
966330483842875399,VIA VAREJO,1
824633167437004800,VIA VAREJO,0
707289885221195777,VIA VAREJO,0
702936228786802696,VIA VAREJO,0
700779626407313409,VIA VAREJO,0
673895092860674049,VIA VAREJO,0
668761034639974400,VIA VAREJO,0
1126520885337296897,VIA VAREJO,1
1124153847352524807,VIA VAREJO,1
1121071679109849089,VIA VAREJO,1
1121035313550364674,VIA VAREJO,-1
1098217531205128198,VIA VAREJO,-1
1120710026518245376,VIA VAREJO,0
1118185173059821568,VIA VAREJO,0
1077543097939185664,VIA VAREJO,1
1069904290746114048,VIA VAREJO,1
1059057217029189632,VIA VAREJO,1
1055778817300750336,VIA VAREJO,1
1040215836332642305,VIA VAREJO,1
1025376609702957056,VIA VAREJO,1
1005793693008302080,VIA VAREJO,0
987286268374601729,VIA VAREJO,1
966254900375146496,VIA VAREJO,-1
956852881163943938,VIA VAREJO,0
950681189316284417,VIA VAREJO,1
939826720739381248,VIA VAREJO,0
882947785670234115,VIA VAREJO,0
865657667997634560,VIA VAREJO,1
858751835838042112,VIA VAREJO,0
854314735331942400,VIA VAREJO,1
846011317156827137,VIA VAREJO,0
845265994608193536,VIA VAREJO,0
844237866146447360,VIA VAREJO,0
