tweet_id,company,polaridade
1060830163796148224,KLABIN,1
1124265404715687938,KLABIN,-1
1124264463710945280,KLABIN,-1
1121873711206936577,KLABIN,0
1118314824927207429,KLABIN,1
959472147965054976,KLABIN,0
959086569998225408,KLABIN,0
952956195064766469,KLABIN,0
950744269379301377,KLABIN,0
942779129279197184,KLABIN,0
931137413245755392,KLABIN,0
923957807799590913,KLABIN,0
923656776691736583,KLABIN,1
890678439329615874,KLABIN,0
890648321240383488,KLABIN,0
867062745283403776,KLABIN,0
866760746281185281,KLABIN,0
857595291385692161,KLABIN,0
857361248199036929,KLABIN,0
852612536319053824,KLABIN,0
845009857359069186,KLABIN,0
839868515406446593,KLABIN,0
839584054064345094,KLABIN,0
834855516534874115,KLABIN,0
832311184791629827,KLABIN,0
831963888572841985,KLABIN,0
828664794895044608,KLABIN,0
828574046887489537,KLABIN,0
827539764307955713,KLABIN,1
827125344255766528,KLABIN,1
826505533486198784,KLABIN,0
807329227058057217,KLABIN,1
801833000262582272,KLABIN,0
791712365234511872,KLABIN,1
758346494957260800,KLABIN,0
758044464418066432,KLABIN,1
748252345729957888,KLABIN,1
747912686458048514,KLABIN,1
743896224013651970,KLABIN,0
742439052121677824,KLABIN,0
740627104543432704,KLABIN,0
733311427990151171,KLABIN,0
725697375558356992,KLABIN,1
707302608537518081,KLABIN,1
706955325660856320,KLABIN,1
706925141943525376,KLABIN,0
702229188451942400,KLABIN,0
695736407948656641,KLABIN,1
695655761490350080,KLABIN,0
695306236741476355,KLABIN,1
694913560871309315,KLABIN,0
689485171012173825,KLABIN,0
677888767496232963,KLABIN,0
1118508593832189953,KLABIN,1
1103662197643845632,KLABIN,-1
1095340151222394880,KLABIN,-1
1093508403589050368,KLABIN,1
1093491933933195264,KLABIN,1
1093477326770311168,KLABIN,1
1093159416751370240,KLABIN,-1
1092805160722681858,KLABIN,1
1085173535369281536,KLABIN,1
1060829894148538368,KLABIN,1
938351153762439169,KLABIN,1
847542746080587778,KLABIN,0
