tweet_id,company,polaridade
1035501580907409409,SUZANO,1
1126850889535447040,SUZANO,-1
1126807284783493120,SUZANO,-1
937705699123048449,SUZANO,0
935916463004798977,SUZANO,0
923935009966346241,SUZANO,1
912702104510320640,SUZANO,0
905551457805631489,SUZANO,1
902611870984622085,SUZANO,0
897869982868045826,SUZANO,0
860585060680052739,SUZANO,0
852204861970161664,SUZANO,0
830084057451081728,SUZANO,0
829782117123026945,SUZANO,1
829057396341366786,SUZANO,1
823863010464763904,SUZANO,0
811994942843326464,SUZANO,0
801863181207564288,SUZANO,0
779382382986162176,SUZANO,0
760958730452303874,SUZANO,1
760490554937511937,SUZANO,1
759108897584062464,SUZANO,0
759093795468218369,SUZANO,0
752940868986961925,SUZANO,0
748169372544401408,SUZANO,0
743503654095826944,SUZANO,0
732314925541019649,SUZANO,1
700688919881449472,SUZANO,0
665258330001186816,SUZANO,1
664835465053413377,SUZANO,0
972177708976345088,SUZANO,0
1126846321678221312,SUZANO,-1
1126804871548690432,SUZANO,-1
1098947066867445760,SUZANO,1
1098731591982043136,SUZANO,1
1098731050992164864,SUZANO,1
1087717267859824640,SUZANO,-1
1085249515538575368,SUZANO,1
1085181179807059968,SUZANO,1
1083352923344646144,SUZANO,-1
1103735726246486016,SUZANO,1
1085125805863260160,SUZANO,1
1121734822777565185,SUZANO,0
1113088752329592833,SUZANO,1
1079341350515064832,SUZANO,1
1037675692593475584,SUZANO,0
1035501431351128064,SUZANO,1
974618746949128192,SUZANO,0
965902645616631809,SUZANO,0
943437257624694784,SUZANO,1
928543463448219648,SUZANO,1
920594082031947776,SUZANO,1
