tweet_id,company,polaridade
1034798931270672384,NATURA,-1
1128345834297466881,NATURA,1
1124249492247797761,NATURA,1
931265745559810048,NATURA,1
913833415958548480,NATURA,0
907310407941070848,NATURA,0
906246099077300226,NATURA,0
890633228851093504,NATURA,1
857006457136586753,NATURA,1
834825236629639174,NATURA,1
700387015880269824,NATURA,0
667432379624083458,NATURA,1
1128289274368077826,NATURA,0
1128336828480856076,NATURA,1
1128325727152234497,NATURA,0
1110870468347809793,NATURA,0
1109159175043588096,NATURA,0
974069725331361792,NATURA,1
1128327989308088320,NATURA,1
1110542537180225536,NATURA,1
1110195057603346433,NATURA,-1
1100447677509177344,NATURA,1
1098957789282689027,NATURA,1
1098726968680431616,NATURA,1
1081219549284970496,NATURA,1
1121419333475893248,NATURA,1
1117777055372935169,NATURA,1
1109225126367760384,NATURA,1
945769504893743105,NATURA,0
944209509773402113,NATURA,1
867476744793726977,NATURA,1
