tweet_id,company,polaridade
1063065896476909568,GERDAU,1
1126129802203795457,GERDAU,1
1126094698832068608,GERDAU,1
1126087041329061888,GERDAU,1
1125820806850859008,GERDAU,-1
950759285344079872,GERDAU,0
900795092662980608,GERDAU,0
888141710185947137,GERDAU,0
860267971155030017,GERDAU,1
841695595467296768,GERDAU,0
839528756712636417,GERDAU,0
801896989491347456,GERDAU,1
733764455926992900,GERDAU,0
733388070133858305,GERDAU,0
712693046639529986,GERDAU,0
667055105766764544,GERDAU,0
1126110897938804736,GERDAU,1
1126126354267820032,GERDAU,1
1125818265559818240,GERDAU,-1
1098246693957615616,GERDAU,1
900680671622033410,GERDAU,0
900495286405038080,GERDAU,0
