tweet_id,company,polaridade
1112039442213203969,EMBRAER,-1
1108382414190059526,EMBRAER,0
1100352148825669636,EMBRAER,1
1128617528916361216,EMBRAER,-1
1118597720338575360,EMBRAER,0
1115581971948871680,EMBRAER,0
1115578483709706241,EMBRAER,1
1113444806154436610,EMBRAER,1
932941794433781760,EMBRAER,0
924018050923483136,EMBRAER,0
906155645937864704,EMBRAER,0
892082788429680640,EMBRAER,1
891055960004993026,EMBRAER,1
883340112070938624,EMBRAER,0
872513647515402247,EMBRAER,0
871758713870221316,EMBRAER,0
852627626560827393,EMBRAER,0
841740915249160193,EMBRAER,0
840283702332665857,EMBRAER,0
839966645116416004,EMBRAER,1
839951561455513602,EMBRAER,0
824693629100969984,EMBRAER,1
804732123018051584,EMBRAER,0
786605087330295808,EMBRAER,0
785888041646886915,EMBRAER,0
782958654983172096,EMBRAER,0
776828284000763904,EMBRAER,0
770728166507806723,EMBRAER,1
763419909728657409,EMBRAER,0
759131597627125760,EMBRAER,0
753242792466452480,EMBRAER,0
753001196332408832,EMBRAER,1
751083600930545664,EMBRAER,0
750404173754236928,EMBRAER,1
748282525743734784,EMBRAER,1
736210533326688257,EMBRAER,0
734821488860237824,EMBRAER,1
725708764599488512,EMBRAER,1
722160460645208065,EMBRAER,0
720733615148179456,EMBRAER,1
719993740014809089,EMBRAER,1
718501232353099779,EMBRAER,0
709462934049693696,EMBRAER,0
708405951905325057,EMBRAER,0
708382287822454784,EMBRAER,0
705769915555450880,EMBRAER,1
705509446726852613,EMBRAER,1
705483285611352064,EMBRAER,0
705143362567929856,EMBRAER,1
687696074413326336,EMBRAER,1
676507433037119488,EMBRAER,1
1128997425719500801,EMBRAER,-1
1126879736117039110,EMBRAER,0
1115594079008518145,EMBRAER,0
1108394157138165760,EMBRAER,1
1107975134990815233,EMBRAER,-1
1106242480507375617,EMBRAER,0
1024340151785402368,EMBRAER,-1
1014877145590652930,EMBRAER,-1
1014510439030509568,EMBRAER,1
1012359979246862342,EMBRAER,1
953273133414469632,EMBRAER,1
944208403420688385,EMBRAER,1
1128654835140714497,EMBRAER,-1
1128642778886475777,EMBRAER,-1
1113802988689264642,EMBRAER,1
1106188015620313088,EMBRAER,-1
1106168096400789505,EMBRAER,-1
1100411777454505984,EMBRAER,1
1100363319435759616,EMBRAER,1
1100028629252231168,EMBRAER,-1
1098561830140678144,EMBRAER,1
1094922416076279809,EMBRAER,-1
1093114331821232128,EMBRAER,1
1091682762094972929,EMBRAER,1
1091092629612318720,EMBRAER,1
1088047957440716806,EMBRAER,1
1087703117775417344,EMBRAER,-1
1085929808054444033,EMBRAER,-1
1085522967369527296,EMBRAER,-1
1084797821918822402,EMBRAER,1
1083703073082613760,EMBRAER,1
1082303858523688960,EMBRAER,-1
1113440164339159041,EMBRAER,1
1100415162564202496,EMBRAER,1
1083864936764329987,EMBRAER,1
1083480228184379393,EMBRAER,1
1083475236320890880,EMBRAER,0
1075761909163544582,EMBRAER,-1
1074652312277274624,EMBRAER,1
1071119846107168768,EMBRAER,1
1070788092049715201,EMBRAER,-1
1024280229500649473,EMBRAER,-1
1015179608952594432,EMBRAER,1
951769963530018818,EMBRAER,-1
951420426890219520,EMBRAER,0
951042874019319808,EMBRAER,1
928209792388272131,EMBRAER,1
