tweet_id,company,polaridade
1098946173996535808,B3,1
1050017114579509250,B3,1
1129018902669910016,B3,0
1126868779248472070,B3,-1
1126808083894812677,B3,1
1126578344668086273,B3,0
1125416562582786054,B3,0
1124248604477149184,B3,-1
1120689922187436032,B3,0
1120665822668709888,B3,1
1116696777657331712,B3,1
"1,11568E+18",B3,1
1114096713806032897,B3,0
1113988368663228418,B3,0
1126799149435949056,B3,-1
1126099532234801154,B3,1
1120656173261258752,B3,0
1106521822948966402,B3,0
1126864529957228545,B3,-1
1126814887869599744,B3,1
1120682091006648327,B3,1
1115676193431457792,B3,1
1110558768503406592,B3,1
1104018381404016640,B3,-1
1100853181045751808,B3,-1
1098951153201557504,B3,1
1098725096309563393,B3,1
1098724434335186946,B3,1
1096460063156375553,B3,1
1096457578572382208,B3,1
1083120756312207361,B3,1
1082753733765799937,B3,1
1126843041350918144,B3,0
1105449799686463488,B3,0
1103336243964858369,B3,0
1102578621250789376,B3,0
1096154908938719236,B3,0
1093468481520050177,B3,0
1091304494128906240,B3,0
1098539698673369090,B3,-1
1049998844732301312,B3,0
1048193049258549248,B3,0
1026073622270627841,B3,0
1024279867444088832,B3,-1
1017752667819597825,B3,1
996725508179099649,B3,0
995632751998054400,B3,0
991312951821979648,B3,0
979314322118774785,B3,0
964443313528098816,B3,0
963360038210490369,B3,0
942747789389377537,B3,0
941631381909667840,B3,0
932935819257679873,B3,0
927848426578104321,B3,-1
918459145619230721,B3,0
914480792142827520,B3,0
908661587015340032,B3,0
903571230967693313,B3,0
901515413967732736,B3,0
897779276371681280,B3,0
896680704712593412,B3,-1
895608173855477760,B3,-1
893075254456745984,B3,0
847397077956964352,B3,0
