tweet_id,company,polaridade
1128245224294293504,IRB,1
1100321317256073216,IRB,1
1093082883550527489,IRB,0
1092718398864269313,IRB,1
1092718388374315008,IRB,1
1080816037980004352,IRB,1
1124248733510770688,IRB,0
1124069919476391937,IRB,1
1114202468655796225,IRB,1
961953686753873920,IRB,1
893509506596057090,IRB,1
700666247856390144,IRB,0
1114195242125754368,IRB,1
1097465578648993792,IRB,0
1096420254576795649,IRB,-1
1093875819573854208,IRB,1
1093620772327907328,IRB,1
1128244819300634625,IRB,1
1100683013078376448,IRB,0
1100321141338591233,IRB,1
1098912176402763777,IRB,1
1093082550879309824,IRB,0
1092697206757486592,IRB,0
1080814476977467399,IRB,1
1080814381297008641,IRB,1
984040987667419137,IRB,0
966254832330952704,IRB,0
961749313901813760,IRB,1
929063518892118016,IRB,0
915201554449354753,IRB,0
913003641505804288,IRB,0
906113670727467008,IRB,1
905765866377269248,IRB,0
897411500498923521,IRB,0
891639392695201793,IRB,0
890702163646853121,IRB,0
887644845170360321,IRB,0
885094857143984129,IRB,0
881517755891146752,IRB,0
874720984607203328,IRB,0
874321961039646721,IRB,0
849014261590437888,IRB,0
848961513712996352,IRB,0
848957266451722244,IRB,0
