tweet_id,company,polaridade
1126893772112056321,LOJAS AMERICANAS,-1
1126805353100906496,LOJAS AMERICANAS,-1
950804657030533120,LOJAS AMERICANAS,0
948562211286519808,LOJAS AMERICANAS,0
940657671979569152,LOJAS AMERICANAS,0
934060353213870080,LOJAS AMERICANAS,0
903641278608441344,LOJAS AMERICANAS,0
903243668835971072,LOJAS AMERICANAS,0
892799819256868864,LOJAS AMERICANAS,0
884819986853875713,LOJAS AMERICANAS,0
879414200363360257,LOJAS AMERICANAS,0
865258271619383296,LOJAS AMERICANAS,0
854424472811601921,LOJAS AMERICANAS,0
851857562383331332,LOJAS AMERICANAS,0
847191782500782080,LOJAS AMERICANAS,0
840306419161276416,LOJAS AMERICANAS,0
834893164859297793,LOJAS AMERICANAS,0
833738186761310208,LOJAS AMERICANAS,0
809143493075632128,LOJAS AMERICANAS,1
764220116103995392,LOJAS AMERICANAS,1
710141218412433408,LOJAS AMERICANAS,0
1126974082698838016,LOJAS AMERICANAS,1
1126888815480770562,LOJAS AMERICANAS,-1
982241401676034049,LOJAS AMERICANAS,0
