tweet_id,company,polaridade
1123193287471456261,GOL,-1
1113448121231712257,GOL,1
1113053822996373504,GOL,1
951121696135753731,GOL,1
928729070120128513,GOL,1
896084059616550912,GOL,1
895676422488035328,GOL,0
884910364479152128,GOL,1
883083315028393984,GOL,1
882675828097777664,GOL,0
882343471079710720,GOL,0
877149800331923456,GOL,1
864163687862603776,GOL,0
849351058375757825,GOL,0
833662546242629632,GOL,1
832711392461459457,GOL,0
832605655353741314,GOL,1
826120432080269313,GOL,0
811949597220339712,GOL,0
811934484018892800,GOL,0
804294064589914112,GOL,0
796774687959384064,GOL,0
766016992981770240,GOL,1
765986824389001216,GOL,0
765639550760841216,GOL,1
765594217842405376,GOL,0
761577681452404736,GOL,0
760233875796877312,GOL,1
745323073520427008,GOL,0
744960698317320193,GOL,0
743518841846775808,GOL,0
740984403451650048,GOL,0
732254518705000449,GOL,0
730850295681568768,GOL,1
730519164415291393,GOL,1
728358816845303809,GOL,1
715244843669262337,GOL,0
"7,04358E+17",GOL,0
702221814542499840,GOL,0
695683688517013504,GOL,0
694619022931922944,GOL,1
689568348762435585,GOL,1
689205859419877380,GOL,1
664812594981679104,GOL,0
1128125461513555970,GOL,-1
1123202988032626688,GOL,-1
1119001562561564672,GOL,-1
1105780640832778241,GOL,0
1105424558931300357,GOL,0
1105255955074293760,GOL,0
1128116304077041672,GOL,-1
1115614132521373701,GOL,-1
1114162202532089857,GOL,-1
1105474179963514882,GOL,-1
1105111456608079872,GOL,-1
1101121348259274752,GOL,1
1098643275903320071,GOL,1
1082615126849667073,GOL,1
1082282534686375937,GOL,-1
1081165679305342976,GOL,0
1083689233553022977,GOL,1
1128301210480652288,GOL,-1
1113477100344938497,GOL,1
1105195543242907649,GOL,-1
1055088284689408006,GOL,0
