tweet_id,company,polaridade
1073164928666750976,CSN,1
1034798950291853312,CSN,-1
1128653144437739520,CSN,-1
1126806404772376576,CSN,1
1126492839385411586,CSN,-1
1116301898586497024,CSN,1
766047165080805376,CSN,1
722794548666175488,CSN,0
671796476360683520,CSN,1
1126574335773298689,CSN,1
1126489194287849472,CSN,-1
1103369030914723840,CSN,1
1098929986919124992,CSN,0
1098577786678231042,CSN,1
1098535076177035265,CSN,1
1091315807110471680,CSN,1
1088039784948350979,CSN,1
1128700799377391616,CSN,0
1034790178995548161,CSN,-1
1032954854430388224,CSN,1
1028622931235094528,CSN,1
1027190198948511745,CSN,1
1027161023294398464,CSN,-1
1022077154924916736,CSN,1
1018563517312589824,CSN,1
996725802707443712,CSN,1
995632696973053952,CSN,0
992015292988522496,CSN,0
983659430871957504,CSN,0
978391170542915585,CSN,1
961226518180646914,CSN,0
959395599694139392,CSN,0
951410216876331009,CSN,1
949958752547074048,CSN,0
945968063639425025,CSN,0
925313414909579265,CSN,-1
920999889152233472,CSN,0
914481329059790850,CSN,0
907926145529675777,CSN,0
905037125623709697,CSN,1
899252383405965312,CSN,0
880781811865063426,CSN,0
880461821123194880,CSN,0
879652724240941056,CSN,0
858686588485763072,CSN,0
852559296583827463,CSN,0
