tweet_id,company,polaridade
1128984581330407424,BANCO DO BRASIL,0
1123166798428495872,BANCO DO BRASIL,0
1118545835875282946,BANCO DO BRASIL,0
1102238084681400320,BANCO DO BRASIL,1
1098540051577876482,BANCO DO BRASIL,-1
1091993376948400128,BANCO DO BRASIL,-1
1089481224849104896,BANCO DO BRASIL,1
1086960546065408005,BANCO DO BRASIL,1
1085450218378809344,BANCO DO BRASIL,0
1082581820171005953,BANCO DO BRASIL,0
1073511955846062083,BANCO DO BRASIL,1
1070045746530000896,BANCO DO BRASIL,0
1068088547704483840,BANCO DO BRASIL,0
1065544513912020992,BANCO DO BRASIL,0
1054376327367802881,BANCO DO BRASIL,1
1126446645162459137,BANCO DO BRASIL,1
1126092194006355968,BANCO DO BRASIL,1
1126089221637324801,BANCO DO BRASIL,1
1124247407863193601,BANCO DO BRASIL,0
1124073047101714432,BANCO DO BRASIL,0
1124011630839377926,BANCO DO BRASIL,0
1123205684454133760,BANCO DO BRASIL,0
1121750381481140224,BANCO DO BRASIL,0
1121029359110950912,BANCO DO BRASIL,1
1116002020488511488,BANCO DO BRASIL,0
928699060852285446,BANCO DO BRASIL,1
895736796130234368,BANCO DO BRASIL,0
863151948048068608,BANCO DO BRASIL,1
862744318792142849,BANCO DO BRASIL,1
839921362198233090,BANCO DO BRASIL,0
834847876819845120,BANCO DO BRASIL,0
832243274303807488,BANCO DO BRASIL,0
831156123096997888,BANCO DO BRASIL,0
808325751686762497,BANCO DO BRASIL,0
806211849578573826,BANCO DO BRASIL,1
796790196557713408,BANCO DO BRASIL,0
786688308696981504,BANCO DO BRASIL,0
784076092596424709,BANCO DO BRASIL,0
784045821641777156,BANCO DO BRASIL,0
763510465360236544,BANCO DO BRASIL,1
735591513686740993,BANCO DO BRASIL,0
730835241452097536,BANCO DO BRASIL,0
730502957360386048,BANCO DO BRASIL,0
710843348416905216,BANCO DO BRASIL,0
708336949732503553,BANCO DO BRASIL,0
708321770995064833,BANCO DO BRASIL,0
704388493271822337,BANCO DO BRASIL,0
704380989154402304,BANCO DO BRASIL,0
703361565664407554,BANCO DO BRASIL,1
703286045866119168,BANCO DO BRASIL,0
702991817265041408,BANCO DO BRASIL,0
702976696677482497,BANCO DO BRASIL,1
702584190232035328,BANCO DO BRASIL,0
702508498299559936,BANCO DO BRASIL,0
701845255788896256,BANCO DO BRASIL,0
701829232905871360,BANCO DO BRASIL,0
697495503378972672,BANCO DO BRASIL,0
675405167500640257,BANCO DO BRASIL,0
675042837868716032,BANCO DO BRASIL,0
664911114837352448,BANCO DO BRASIL,1
664895993582919680,BANCO DO BRASIL,0
1121858724375588864,BANCO DO BRASIL,-1
1126465714196500480,BANCO DO BRASIL,-1
1126456937875476481,BANCO DO BRASIL,1
1124722985519259648,BANCO DO BRASIL,0
1123174003059961856,BANCO DO BRASIL,0
1122957568245149696,BANCO DO BRASIL,0
1122152269049487360,BANCO DO BRASIL,0
1120639790335037441,BANCO DO BRASIL,0
1120492614938189826,BANCO DO BRASIL,0
1105891435470090240,BANCO DO BRASIL,1
1105062170134540289,BANCO DO BRASIL,0
1096167199931215872,BANCO DO BRASIL,0
1085522058954575872,BANCO DO BRASIL,1
1065942357584109568,BANCO DO BRASIL,0
1064541307874492419,BANCO DO BRASIL,0
1027553968975765504,BANCO DO BRASIL,1
978761081710698500,BANCO DO BRASIL,0
1126482378409619462,BANCO DO BRASIL,1
1126457121174847488,BANCO DO BRASIL,1
1096027573610602497,BANCO DO BRASIL,1
1096024316234338304,BANCO DO BRASIL,1
1082973997552291840,BANCO DO BRASIL,0
1082962438025166848,BANCO DO BRASIL,0
1080534933855240192,BANCO DO BRASIL,0
1122909408479129600,BANCO DO BRASIL,0
1091090945209036800,BANCO DO BRASIL,1
1122941071921700866,BANCO DO BRASIL,0
1096029914950787072,BANCO DO BRASIL,1
1065679103209152512,BANCO DO BRASIL,1
1065360982250278915,BANCO DO BRASIL,0
1062373818914799618,BANCO DO BRASIL,-1
1128984106447101952,BANCO DO BRASIL,0
1128610489980858368,BANCO DO BRASIL,1
1123166717222510592,BANCO DO BRASIL,0
1118482229527764993,BANCO DO BRASIL,0
1102237126941462534,BANCO DO BRASIL,1
1099653332874993664,BANCO DO BRASIL,-1
1098539736195653634,BANCO DO BRASIL,-1
1091993134756741120,BANCO DO BRASIL,0
1089480924855787520,BANCO DO BRASIL,1
1086960275461472256,BANCO DO BRASIL,1
1085442802899668992,BANCO DO BRASIL,0
1082932144689823744,BANCO DO BRASIL,0
1082932086955216896,BANCO DO BRASIL,-1
1082931591939350528,BANCO DO BRASIL,0
1082931542652059649,BANCO DO BRASIL,1
1082664427072208897,BANCO DO BRASIL,0
1082639149931380736,BANCO DO BRASIL,0
1082581647357329408,BANCO DO BRASIL,1
1082581592974024704,BANCO DO BRASIL,1
1078411883428880384,BANCO DO BRASIL,-1
1078257927369228288,BANCO DO BRASIL,-1
1073509771792343040,BANCO DO BRASIL,1
1072807513802883072,BANCO DO BRASIL,-1
1070043633490034689,BANCO DO BRASIL,0
1068088237485408256,BANCO DO BRASIL,0
1067941122771771397,BANCO DO BRASIL,0
1065544422060900352,BANCO DO BRASIL,0
1059770199069679617,BANCO DO BRASIL,0
1058000928983474176,BANCO DO BRASIL,0
1057227765521543168,BANCO DO BRASIL,0
1053243514354581504,BANCO DO BRASIL,1
1052186190567362561,BANCO DO BRASIL,1
1049998779041107968,BANCO DO BRASIL,0
1037321094305341440,BANCO DO BRASIL,1
1024995007067914242,BANCO DO BRASIL,1
1022075806951108611,BANCO DO BRASIL,1
1016667095902375936,BANCO DO BRASIL,0
1002158463865180163,BANCO DO BRASIL,1
1001857499815993347,BANCO DO BRASIL,1
997082678099922945,BANCO DO BRASIL,1
991623956925960193,BANCO DO BRASIL,1
991057962243379201,BANCO DO BRASIL,1
959395066254123009,BANCO DO BRASIL,1
959032996417458177,BANCO DO BRASIL,0
