tweet_id,company,polaridade
1126927749791277059,VALE,1
1101226132945420288,VALE,1
1094008734605602816,VALE,-1
1093448905059123200,VALE,0
1090548679604342785,VALE,1
1090186115041120259,VALE,0
1129027455816220672,VALE,1
1128584621657153536,VALE,-1
1127939587119042560,VALE,1
1126807537079279616,VALE,-1
1126806998769598464,VALE,-1
1126097166097842178,VALE,-1
1124441965892972544,VALE,0
1123054792581025792,VALE,0
1122609812028755973,VALE,0
1121541644657020928,VALE,0
1120635759600521216,VALE,0
1116496527587971072,VALE,0
1116059733029543943,VALE,0
1114339896079147008,VALE,0
1113803069991673856,VALE,-1
945700979940487170,VALE,0
941744873887141888,VALE,0
939155248127578112,VALE,0
937660373708234752,VALE,0
933742488069787650,VALE,0
933380007698796544,VALE,0
933341937997897728,VALE,0
933077866060943360,VALE,0
933047607756296193,VALE,0
923987792132222976,VALE,0
923673133193879554,VALE,1
923572605986189312,VALE,0
921451307000614915,VALE,0
921428453794205696,VALE,0
912738913315377157,VALE,0
909869718517018624,VALE,0
909839615359627264,VALE,0
902214615781834753,VALE,0
892475334163148801,VALE,0
881935843782516737,VALE,0
880078742403645440,VALE,0
864526065393389568,VALE,0
864193896242393088,VALE,0
857731221513809920,VALE,1
856931009002131458,VALE,0
855194507800973312,VALE,1
844217175271489538,VALE,0
841997532666462208,VALE,0
835232985549058050,VALE,0
833707944906727426,VALE,0
822111641236111363,VALE,0
817053281704902656,VALE,0
810938023567327232,VALE,1
810907842635005952,VALE,0
808740994317484033,VALE,0
808280335150628864,VALE,0
797167302303223808,VALE,0
791694108477812736,VALE,1
781969542583123977,VALE,0
778323186958163968,VALE,0
765248000646144001,VALE,0
763087712807157760,VALE,0
760566073825587204,VALE,0
759123973762326528,VALE,0
752955934259998720,VALE,0
738816312164687873,VALE,0
737305196397768704,VALE,0
728298503215185921,VALE,0
725688685845467136,VALE,1
725376619595051008,VALE,0
717102113650786304,VALE,0
713108284102852609,VALE,0
700802424139862016,VALE,1
700424896506159104,VALE,1
695275981116960768,VALE,0
1126894428675768321,VALE,1
1126867432944091136,VALE,-1
1127970678471364608,VALE,1
1126807998410653696,VALE,-1
1126619236447682560,VALE,-1
1126112086684327937,VALE,-1
1124457463112138752,VALE,1
1123196688506683397,VALE,0
1115576454413262849,VALE,-1
1112728947459088385,VALE,1
1112697512270458880,VALE,-1
1112674856452141059,VALE,1
1112481044316516353,VALE,1
1111037814790148096,VALE,1
1110618810745262081,VALE,-1
1110375959469920256,VALE,-1
1110150714309951489,VALE,-1
1110134384307392513,VALE,0
1109308908529684480,VALE,-1
1107635437017985024,VALE,-1
1107634126604173312,VALE,0
1103617646451400704,VALE,-1
1101512423784103938,VALE,-1
1093554991007072256,VALE,-1
1091063572111577088,VALE,-1
1089876169447616513,VALE,-1
1072906427323150336,VALE,1
944253702193299462,VALE,1
1126840804213964802,VALE,1
1126804346065379329,VALE,-1
1126114423297409025,VALE,-1
