tweet_id,company,polaridade
1106262498775310348,BRF,-1
1036596836398784520,BRF,0
1126830230264528897,BRF,-1
1121756846929403905,BRF,0
1120769784294125572,BRF,0
1117756766962495488,BRF,1
955791880733822977,BRF,0
950434558184476677,BRF,0
950396857330683906,BRF,0
928668824504807424,BRF,0
913750685048610817,BRF,0
898167891593490433,BRF,0
846482128657362944,BRF,0
835152841014640640,BRF,0
826867935855665153,BRF,1
753665614225498112,BRF,0
749996429557596161,BRF,0
745285423166029824,BRF,0
744877310210351105,BRF,0
709455404015722496,BRF,0
705407549672181760,BRF,0
704373281361682432,BRF,0
704303742032744449,BRF,0
703301148481036288,BRF,1
684072196474548224,BRF,0
678907849246973953,BRF,0
675291515984433154,BRF,0
665228051891003392,BRF,1
1127265962527481857,BRF,-1
1121553372329467905,BRF,0
1110513102041346048,BRF,0
1106154386298978304,BRF,1
1067051597438566400,BRF,-1
1056010092510875650,BRF,-1
988561658619617280,BRF,-1
972283399334277120,BRF,0
971188689786286085,BRF,0
933689090641457152,BRF,0
1126854650613968898,BRF,-1
1110549918270308352,BRF,1
1106210473060511751,BRF,1
1101124714410532864,BRF,-1
1097907836758179840,BRF,1
1096390453757444096,BRF,1
1095662772229234688,BRF,-1
1095625674566656001,BRF,-1
1093526364278476801,BRF,-1
1093489469548908544,BRF,-1
1092768631451279360,BRF,1
1088068837180887040,BRF,1
1088048954430902272,BRF,-1
1087722238432948226,BRF,-1
1083703114438463488,BRF,-1
1106158806252355585,BRF,1
1095620707915087872,BRF,1
1092807592559239171,BRF,1
1042036221730582530,BRF,1
1017020036869959680,BRF,1
1007014940660715525,BRF,1
1004693764554838016,BRF,0
1004094645993984001,BRF,0
1001415575879462913,BRF,0
917708648511664128,BRF,1
906112975337115649,BRF,1
892706404645171200,BRF,-1
881584007040958465,BRF,0
866309944383090689,BRF,0
863731019689713664,BRF,0
