tweet_id,company,polaridade
1126078103917334529,PETROBRAS,0
1125715108217466880,PETROBRAS,0
1118105867893772288,PETROBRAS,0
1116047779992829953,PETROBRAS,-1
1112489813020688384,PETROBRAS,1
1105571655013801994,PETROBRAS,-1
1101072924180705280,PETROBRAS,0
1100708158736162816,PETROBRAS,0
1078590852061163520,PETROBRAS,1
1074314117861818369,PETROBRAS,1
1070285580913786880,PETROBRAS,1
1065961258174828544,PETROBRAS,0
1064966968564953088,PETROBRAS,-1
1064457858048303106,PETROBRAS,0
1060973498829602816,PETROBRAS,0
1041670030562414593,PETROBRAS,0
1035506430219116545,PETROBRAS,1
1031515046478852096,PETROBRAS,-1
1030251754204672002,PETROBRAS,1
1128811404734210053,PETROBRAS,-1
1127047799177195520,PETROBRAS,0
1127045981659385857,PETROBRAS,1
1126442822020866048,PETROBRAS,1
1126243203689140225,PETROBRAS,1
1126084068712570880,PETROBRAS,1
1125761734130700288,PETROBRAS,1
1125715712020971521,PETROBRAS,1
1125363984062980096,PETROBRAS,0
1124272356728418306,PETROBRAS,0
1123246534315905026,PETROBRAS,0
1123008868924174337,PETROBRAS,0
1122812507117191168,PETROBRAS,1
1121547935030882305,PETROBRAS,1
1120664984965480449,PETROBRAS,0
1120440137614282754,PETROBRAS,-1
1120007829664956416,PETROBRAS,0
1118901612867665921,PETROBRAS,1
1118887970398928896,PETROBRAS,-1
1118675956045107202,PETROBRAS,-1
1118197454443352064,PETROBRAS,0
1118132486490468352,PETROBRAS,0
1117925626428706817,PETROBRAS,0
1117822411221741569,PETROBRAS,1
1117810425758982144,PETROBRAS,0
1116835385064284192,PETROBRAS,-1
1116793153623707648,PETROBRAS,0
1116714497367072768,PETROBRAS,-1
1116664282400350210,PETROBRAS,-1
1116443186401030145,PETROBRAS,-1
1115747738409476097,PETROBRAS,0
1113442010013343746,PETROBRAS,1
1113113985455357959,PETROBRAS,1
788012987055476736,PETROBRAS,1
1128772886163021824,PETROBRAS,-1
1125722178488610816,PETROBRAS,0
1126445601212727296,PETROBRAS,0
1126229121128914945,PETROBRAS,1
1126178819205890048,PETROBRAS,1
1126083211015139328,PETROBRAS,-1
1125905821832044544,PETROBRAS,-1
1125515718919897089,PETROBRAS,0
1125457826573426688,PETROBRAS,-1
1123725174157844480,PETROBRAS,-1
1120641092255457280,PETROBRAS,0
1119983022735011840,PETROBRAS,0
1119009286925975553,PETROBRAS,1
1118904651544453122,PETROBRAS,1
1118902136794951682,PETROBRAS,0
1118853047868956672,PETROBRAS,1
1118624061821726720,PETROBRAS,-1
1118557378755158017,PETROBRAS,0
1118481840925487104,PETROBRAS,1
1118310772994650122,PETROBRAS,0
1118194981313884160,PETROBRAS,1
1117987353384161281,PETROBRAS,0
1117891737328832513,PETROBRAS,0
1117806177042280448,PETROBRAS,1
1117448779987337217,PETROBRAS,0
1116847314994434048,PETROBRAS,0
1116844815461879811,PETROBRAS,0
1116761783220314112,PETROBRAS,0
1116745413204295682,PETROBRAS,-1
1116744181479825408,PETROBRAS,-1
1116742884961738752,PETROBRAS,-1
1116707676900274179,PETROBRAS,-1
1116698893897670656,PETROBRAS,-1
1116695144756076544,PETROBRAS,1
1116693826284945408,PETROBRAS,-1
1116678712098004993,PETROBRAS,-1
1115747610462126083,PETROBRAS,0
1114301865271885824,PETROBRAS,1
1113392099897020417,PETROBRAS,0
1112849744609599489,PETROBRAS,0
1109042153345482753,PETROBRAS,1
1108683527019741184,PETROBRAS,-1
1108056914863239171,PETROBRAS,1
1107986487352672256,PETROBRAS,1
1107980165639012352,PETROBRAS,1
1105791986957799424,PETROBRAS,1
1105215713155969027,PETROBRAS,1
1045401707776225280,PETROBRAS,0
940908408240082944,PETROBRAS,1
938862512811933696,PETROBRAS,0
1126505687637303297,PETROBRAS,1
1126143821232918529,PETROBRAS,1
1126118440442396672,PETROBRAS,1
1125898242565312517,PETROBRAS,-1
1125896490726187009,PETROBRAS,1
1125887444484857856,PETROBRAS,1
1125756416935985155,PETROBRAS,1
1125727386551640064,PETROBRAS,1
1122947386555416577,PETROBRAS,1
1122906626481106944,PETROBRAS,1
1122880790428307456,PETROBRAS,1
1121886304298520580,PETROBRAS,-1
1121428054331490306,PETROBRAS,1
1120433808245968897,PETROBRAS,-1
1120409891544469506,PETROBRAS,-1
1118985761683050496,PETROBRAS,1
1118866299516538880,PETROBRAS,1
1118570686807707654,PETROBRAS,0
1118524448712400901,PETROBRAS,1
1118245041879777280,PETROBRAS,-1
1117840523824332801,PETROBRAS,0
1117809997776396290,PETROBRAS,1
1117759735594455041,PETROBRAS,1
1117721756171739136,PETROBRAS,0
1117473958557827074,PETROBRAS,0
1116823179228585984,PETROBRAS,-1
1116804173977276416,PETROBRAS,-1
1116760968623808513,PETROBRAS,-1
1116707924498317312,PETROBRAS,-1
1116703771025977345,PETROBRAS,-1
1116659982328635392,PETROBRAS,-1
1116657813416284161,PETROBRAS,-1
1115932870114250753,PETROBRAS,1
1115652686567882752,PETROBRAS,-1
1115248088086609920,PETROBRAS,1
1111605767776468993,PETROBRAS,1
1110545588259557377,PETROBRAS,1
1110206214204465152,PETROBRAS,1
1107965093797654531,PETROBRAS,1
1105125292664856580,PETROBRAS,1
1105114492151701504,PETROBRAS,1
1104857742903263232,PETROBRAS,1
1104021925200830470,PETROBRAS,-1
1101112409383682049,PETROBRAS,1
1100924973294735360,PETROBRAS,1
1100897631809818632,PETROBRAS,1
1100791297395359745,PETROBRAS,1
1100390762938806277,PETROBRAS,1
1100383066831441920,PETROBRAS,1
1100141878924722176,PETROBRAS,-1
1098176488728342533,PETROBRAS,1
1095751073934069761,PETROBRAS,1
1095309620632055808,PETROBRAS,1
1090974577004609538,PETROBRAS,1
1090311861877329920,PETROBRAS,0
1090196129126535168,PETROBRAS,1
1088043915192741888,PETROBRAS,-1
1086262888384352257,PETROBRAS,1
1086228710066253825,PETROBRAS,1
1084931763200249861,PETROBRAS,1
1084793802458583040,PETROBRAS,1
1083680422888845312,PETROBRAS,1
1083347217661022208,PETROBRAS,0
1082611089362309121,PETROBRAS,0
1082601661409964032,PETROBRAS,1
1082260363759009792,PETROBRAS,1
1080822727689363458,PETROBRAS,1
1121826560732954624,PETROBRAS,1
1120365884240007174,PETROBRAS,0
1116745996220944384,PETROBRAS,0
1116740178637410310,PETROBRAS,0
1116652600076709888,PETROBRAS,0
1111996421459398657,PETROBRAS,0
1106642498707841024,PETROBRAS,1
1106320874213466112,PETROBRAS,0
1104856827735359488,PETROBRAS,1
1103708247242895360,PETROBRAS,1
1101079288881786880,PETROBRAS,0
1092829861859606528,PETROBRAS,1
1083151585654525952,PETROBRAS,1
1081136531274899456,PETROBRAS,-1
1080773377072287744,PETROBRAS,-1
1125777512263487490,PETROBRAS,0
1118844006266474496,PETROBRAS,0
1118608280849350657,PETROBRAS,1
1118494203984658432,PETROBRAS,0
1118291220265095168,PETROBRAS,1
1118181417412898816,PETROBRAS,0
1116848685378408450,PETROBRAS,-1
1116848625353621506,PETROBRAS,0
1116848467131891719,PETROBRAS,0
1116758426837639173,PETROBRAS,-1
1116752968445939712,PETROBRAS,0
1116687227122278400,PETROBRAS,-1
1113207774433902592,PETROBRAS,-1
1113207032084037633,PETROBRAS,1
1112726297682288640,PETROBRAS,0
1108410905568706560,PETROBRAS,0
1107803177792036864,PETROBRAS,1
1106614230428602369,PETROBRAS,1
1105130263284236288,PETROBRAS,1
1090948903770439680,PETROBRAS,1
1084903859028402179,PETROBRAS,1
1083715518786359297,PETROBRAS,0
1080923492453937153,PETROBRAS,1
1080899147090276354,PETROBRAS,1
1076169337566838785,PETROBRAS,1
1070984065778704384,PETROBRAS,1
1070326379315634176,PETROBRAS,1
1070325375169904640,PETROBRAS,1
1067530817352712199,PETROBRAS,1
1067529257667231744,PETROBRAS,1
1067173382041600001,PETROBRAS,-1
1065923727886639105,PETROBRAS,1
1064458469258993665,PETROBRAS,1
1062413252209135617,PETROBRAS,1
1060958321476296705,PETROBRAS,1
1060878092221276160,PETROBRAS,0
1060247454954778628,PETROBRAS,0
1059757111062810624,PETROBRAS,1
1059555205132574723,PETROBRAS,-1
1003962746080243712,PETROBRAS,0
1003286229826359296,PETROBRAS,0
1000720336005009410,PETROBRAS,-1
998150267806867456,PETROBRAS,1
986627133937192960,PETROBRAS,0
956534082560839680,PETROBRAS,0
943786399647584256,PETROBRAS,0
920240781956407296,PETROBRAS,0
919538693517529089,PETROBRAS,1
893434623748956160,PETROBRAS,1
885440758467178496,PETROBRAS,0
847045018447761408,PETROBRAS,0
