tweet_id,company,polaridade
1105493208446971905,CVC,0
1126805173978980354,CVC,1
961965463700992002,CVC,1
895721755947524096,CVC,1
883098443887112192,CVC,1
865288472894033920,CVC,0
862661004760666113,CVC,1
849396308699791360,CVC,1
832560875777163264,CVC,1
832280987707006977,CVC,1
783426774403276800,CVC,1
760211148515999744,CVC,0
728714740269207553,CVC,1
700326495277944832,CVC,1
684796978518212608,CVC,1
664918382769238017,CVC,1
1105849469571092480,CVC,-1
1082285970177830912,CVC,1
1098902135339663361,CVC,0
1098024583066718208,CVC,0
1012323442803269632,CVC,1
