tweet_id,company,polaridade
1087660427612426241,USIMINAS,0
1055791835011039233,USIMINAS,1
1031855723330850819,USIMINAS,0
1118841371543126016,USIMINAS,1
1118838424843243521,USIMINAS,-1
1118562267837206528,USIMINAS,-1
1093539885686829057,USIMINAS,-1
1028023736899956736,USIMINAS,-1
1118838862887956481,USIMINAS,-1
1118556956871004162,USIMINAS,-1
1096392222310846464,USIMINAS,-1
1080521466549075969,USIMINAS,1
1113766974734118913,USIMINAS,1
1104087865607311362,USIMINAS,0
1087659858151776256,USIMINAS,0
1066278112198045696,USIMINAS,1
1042767313202802690,USIMINAS,-1
1032954316502577154,USIMINAS,1
1031850899684175873,USIMINAS,0
1029705845339299841,USIMINAS,-1
1029349711797526528,USIMINAS,1
1026074046058913793,USIMINAS,0
1022075695953010688,USIMINAS,1
1021732448844083200,USIMINAS,-1
1021018820041936896,USIMINAS,-1
1017888187098771457,USIMINAS,-1
993132949104136192,USIMINAS,-1
982990427098927104,USIMINAS,1
978986645553926144,USIMINAS,1
973877263392440330,USIMINAS,0
966254773895917568,USIMINAS,0
964443019113099264,USIMINAS,-1
960822831650131970,USIMINAS,0
956490352122310656,USIMINAS,-1
953235147150815232,USIMINAS,1
952507168951033857,USIMINAS,1
949222175185219584,USIMINAS,1
943785814974136321,USIMINAS,0
941611138286018560,USIMINAS,0
938351262906617857,USIMINAS,0
935825614837252096,USIMINAS,-1
910459275532783616,USIMINAS,-1
898527486333640704,USIMINAS,1
895970844492562432,USIMINAS,1
891639567056601092,USIMINAS,0
885118091981713408,USIMINAS,0
885117309752397824,USIMINAS,1
884727047171473408,USIMINAS,0
879004987644313602,USIMINAS,0
877834444953890816,USIMINAS,1
873993349966987264,USIMINAS,0
872439557937147904,USIMINAS,-1
871469041042456577,USIMINAS,0
869586147453939713,USIMINAS,-1
868819981894639617,USIMINAS,0
859756396446920704,USIMINAS,0
857936632141553664,USIMINAS,0
857228084206022657,USIMINAS,0
854780637223546881,USIMINAS,1
854261353560911875,USIMINAS,0
853591615914561537,USIMINAS,1
852872505954107393,USIMINAS,0
851153507386261504,USIMINAS,0
848566142335692803,USIMINAS,0
847778162213781505,USIMINAS,0
847110407970009091,USIMINAS,0
846807756585811968,USIMINAS,0
844949553161932803,USIMINAS,0
