tweet_id,company,polaridade
1126081339713839110,MAGAZINE LUIZA,1
1125731216823607296,MAGAZINE LUIZA,-1
1125581974926712835,MAGAZINE LUIZA,-1
1123303283039375360,MAGAZINE LUIZA,1
1122975718030360576,MAGAZINE LUIZA,1
1121036813961969665,MAGAZINE LUIZA,0
968119039284400129,MAGAZINE LUIZA,0
926547146173747200,MAGAZINE LUIZA,1
913508836560048129,MAGAZINE LUIZA,0
910564467699838976,MAGAZINE LUIZA,0
908007439982874624,MAGAZINE LUIZA,0
907695520537247745,MAGAZINE LUIZA,0
899617324109623296,MAGAZINE LUIZA,0
898243422913536005,MAGAZINE LUIZA,0
897926100680036353,MAGAZINE LUIZA,0
892430130055958532,MAGAZINE LUIZA,0
882977761828253699,MAGAZINE LUIZA,0
872158763679186945,MAGAZINE LUIZA,0
869629690016919553,MAGAZINE LUIZA,0
863091576754622464,MAGAZINE LUIZA,1
862381950266429440,MAGAZINE LUIZA,0
849381228822310914,MAGAZINE LUIZA,0
842829175492923392,MAGAZINE LUIZA,0
834485524522008585,MAGAZINE LUIZA,0
833813645817700357,MAGAZINE LUIZA,1
787050605789544448,MAGAZINE LUIZA,1
761185034409771008,MAGAZINE LUIZA,1
753318331579596810,MAGAZINE LUIZA,0
747852342280728576,MAGAZINE LUIZA,0
740657292539011073,MAGAZINE LUIZA,0
717839377645248512,MAGAZINE LUIZA,0
710911308028362752,MAGAZINE LUIZA,0
709809074347573252,MAGAZINE LUIZA,0
704697962711097344,MAGAZINE LUIZA,0
700757134234017793,MAGAZINE LUIZA,0
690194814642581504,MAGAZINE LUIZA,0
676854738776887296,MAGAZINE LUIZA,0
667085189923872768,MAGAZINE LUIZA,0
666685036075343872,MAGAZINE LUIZA,0
1123306969320837123,MAGAZINE LUIZA,1
1125613823019368448,MAGAZINE LUIZA,-1
1123308715183091712,MAGAZINE LUIZA,0
1123244530076143616,MAGAZINE LUIZA,1
1121878006249684995,MAGAZINE LUIZA,1
1125739515061133312,MAGAZINE LUIZA,1
1098942841982717952,MAGAZINE LUIZA,1
1098727915066404864,MAGAZINE LUIZA,1
1104057814014672901,MAGAZINE LUIZA,1
1052932407987458058,MAGAZINE LUIZA,1
907925977363296256,MAGAZINE LUIZA,1
907576031019749376,MAGAZINE LUIZA,0
892706586908667906,MAGAZINE LUIZA,1
877857702701039617,MAGAZINE LUIZA,0
