tweet_id,company,polaridade
942809336694308864,TAESA,0
938460709008150528,TAESA,0
902911344994902016,TAESA,0
887350051412082689,TAESA,0
879444396185464833,TAESA,0
872815562786828289,TAESA,0
854394300624515073,TAESA,0
849683225807138821,TAESA,0
847206922839363584,TAESA,0
841310464369909760,TAESA,0
837739524172234752,TAESA,0
785540802541920256,TAESA,0
780454476360613889,TAESA,0
780422990802653185,TAESA,0
769263420382339072,TAESA,0
765202706625683456,TAESA,0
746440390744674304,TAESA,0
722517708336664576,TAESA,0
711968283537317888,TAESA,0
710571647409987585,TAESA,0
707978151805263872,TAESA,0
698198702759022597,TAESA,0
687982711173189632,TAESA,0
669908844513001473,TAESA,0
669531314513715200,TAESA,0
1128657511542816768,TAESA,-1
1081168811376680960,TAESA,1
1106523017839038464,TAESA,1
